cpu_usage,memory_usage,disk_usage,network_latency,restart_count,probe_failures,node_cpu_pressure,node_memory_pressure,pod_age_minutes,failure_label
14.08,63.53,51.44,228.19,0,0,0,0,1602,0
51.75,63.44,33.44,394.34,1,0,0,0,461,0
98.56,86.48,38.93,402.77,4,4,1,0,391,1
47.68,1.83,90.52,23.05,1,0,1,1,1571,1
62.02,43.37,57.85,232.41,3,0,0,0,19,0
91.01,97.99,3.49,36.14,6,2,1,1,1338,1
81.45,62.54,62.51,26.35,1,0,0,0,1321,0
1.62,27.27,41.36,249.35,0,0,0,0,1349,0
55.99,15.92,98.79,52.96,2,1,1,0,1044,1
2.98,24.83,95.21,35.14,1,0,0,0,443,0
86.81,93.19,36.78,51.15,2,1,0,1,147,1
64.75,27.77,6.96,463.26,1,3,0,0,1542,0
19.4,84.4,24.28,418.63,3,0,0,0,1794,0
14.27,39.04,66.22,73.16,0,0,0,0,507,0
47.22,47.01,64.13,409.69,1,0,0,0,464,0
93.99,78.09,80.11,165.72,4,1,1,1,1623,1
7.94,19.81,30.16,61.12,1,0,0,0,1441,0
75.64,99.74,51.17,205.55,7,4,1,1,1657,1
99.94,57.16,59.04,378.31,0,3,0,0,152,1
80.39,5.99,15.85,439.42,5,0,1,0,60,0
51.74,4.24,42.81,45.82,2,0,0,0,1488,0
86.97,94.9,75.62,172.17,8,3,1,1,1983,1
4.92,67.83,2.59,206.56,0,0,1,0,112,0
25.49,0.48,11.51,53.13,0,0,0,0,668,0
97.26,96.31,59.57,169.76,6,2,1,1,61,1
2.87,58.2,66.17,22.95,1,1,0,0,327,0
88.25,85.1,43.56,384.12,4,4,1,0,44,1
62.46,21.28,6.12,249.16,1,1,0,1,455,0
92.55,75.25,47.74,499.19,6,1,1,1,1655,1
43.35,44.73,85.23,79.12,0,0,0,0,952,0
95.32,83.06,98.3,278.63,4,2,1,1,839,1
92.48,51.05,92.21,417.62,7,0,1,0,1712,1
96.72,71.98,5.96,198.8,4,4,0,1,740,1
96.31,72.55,38.27,475.59,6,1,1,1,1608,1
91.33,88.16,44.5,478.85,4,3,1,1,742,1
38.69,59.95,95.55,429.41,1,0,0,0,1078,0
98.76,84.17,12.47,104.85,7,2,1,1,935,1
35.76,52.23,27.58,298.41,1,0,0,0,244,1
2.96,23.79,8.99,246.36,0,0,0,0,1077,0
2.59,54.99,44.03,110.15,0,1,0,0,1720,0
62.51,85.57,74.38,50.07,0,0,1,0,1016,0
21.46,64.8,45.68,76.05,1,0,0,0,1302,0
8.99,36.23,62.26,441.84,3,2,0,0,1245,0
0.82,77.23,22.39,211.05,2,0,0,0,1400,0
78.85,88.57,3.39,93.39,5,2,0,1,153,1
37.44,90.58,12.08,231.83,5,3,0,0,872,1
15.39,31.89,2.61,464.41,0,0,0,0,45,1
55.01,49.34,45.61,497.95,0,1,1,0,1023,1
47.05,54.51,50.33,467.79,1,1,0,0,952,0
38.14,4.26,72.17,442.55,0,0,0,1,1716,0
89.03,94.2,51.2,151.25,4,5,1,0,1620,1
19.54,79.69,66.12,389.89,0,1,0,0,82,0
22.94,23.34,27.59,315.0,0,0,0,0,1579,0
21.69,11.2,4.55,39.01,0,0,0,0,138,0
25.71,98.66,85.12,474.37,1,0,0,0,256,1
93.64,76.37,52.92,95.62,7,5,1,1,1956,1
98.69,86.08,95.42,77.74,5,1,1,1,300,1
81.55,86.92,62.09,159.29,7,4,1,1,1266,1
79.24,81.42,41.38,389.81,3,2,1,0,1068,1
3.51,43.96,31.55,96.74,0,0,0,0,991,0
50.58,56.05,5.61,148.84,1,0,0,0,1730,0
16.57,10.47,7.64,248.51,0,0,0,0,146,0
81.71,73.69,4.78,92.5,3,3,0,1,322,1
90.57,91.14,19.79,89.24,0,2,0,0,1498,1
17.68,51.19,45.61,47.5,1,1,0,0,460,0
79.39,73.82,51.3,497.0,6,1,1,0,17,1
37.09,45.38,8.6,269.02,0,0,0,0,1855,0
36.88,95.59,83.87,113.33,0,0,1,1,1635,0
99.51,70.22,63.89,98.32,2,1,1,1,1279,1
83.43,92.22,75.43,269.92,6,3,1,1,1045,1
76.36,60.85,62.9,298.85,1,4,1,1,173,1
36.88,70.0,75.42,243.2,1,0,0,1,215,1
96.62,96.51,96.66,278.25,5,4,0,1,1831,1
20.95,9.21,28.07,27.7,0,0,0,0,309,0
80.33,72.74,7.51,474.63,1,2,1,1,1366,1
76.44,7.08,98.82,148.87,2,0,1,1,85,1
38.9,20.0,80.46,50.82,0,1,0,0,877,0
92.06,99.89,91.08,298.32,5,3,1,0,1044,1
96.95,14.7,57.55,95.72,2,1,0,0,1753,1
80.29,97.73,81.54,52.78,0,0,0,0,1698,1
6.3,0.52,29.36,390.45,8,1,0,0,1743,0
81.73,83.79,28.04,239.98,7,4,0,1,606,1
12.83,39.66,98.68,462.32,0,2,0,0,1939,0
53.51,93.35,87.94,383.96,3,3,0,0,591,1
96.22,93.83,10.29,307.18,8,3,0,1,173,1
88.48,70.91,0.67,167.03,6,2,1,0,540,0
19.98,19.15,32.48,483.8,0,0,1,0,603,0
61.13,57.63,68.08,295.74,1,2,0,0,579,0
75.6,89.59,39.29,320.48,3,5,1,1,1654,1
94.24,96.55,55.2,89.22,4,3,0,1,841,1
85.67,87.75,6.0,154.43,4,1,1,1,946,1
85.37,74.4,19.49,19.77,5,2,1,1,729,1
82.99,86.93,61.12,447.21,2,4,1,1,723,1
55.47,24.87,36.89,173.91,1,2,0,0,217,0
64.8,92.27,8.05,179.88,2,0,0,0,1334,1
7.41,37.66,23.13,18.03,0,0,0,0,1486,0
48.07,21.36,95.08,102.78,0,1,0,0,17,1
36.31,27.7,98.14,496.11,2,0,0,0,292,0
98.93,89.34,87.19,194.6,5,2,1,0,1479,1
83.17,96.9,4.88,328.05,3,5,1,0,1427,1
2.03,56.83,84.34,166.3,0,0,0,0,1341,0
56.39,5.01,16.71,205.42,1,3,1,0,416,0
76.46,17.96,6.0,485.1,4,0,0,0,1640,0
90.96,86.64,88.65,154.45,2,3,1,1,765,1
28.95,10.79,11.37,444.84,0,0,0,0,384,0
85.68,98.52,75.49,10.78,3,4,1,0,1769,1
77.68,25.36,23.83,387.96,0,0,0,1,1262,0
77.9,71.9,55.71,154.33,7,1,0,1,1094,1
27.7,30.75,3.49,139.98,0,0,0,0,1218,0
53.01,49.68,33.52,22.29,0,1,0,0,1880,0
78.08,96.75,78.14,358.68,5,3,1,1,1206,1
94.41,78.42,7.13,245.64,4,2,0,0,89,1
88.89,83.48,13.9,202.49,8,5,1,1,1004,1
23.83,17.36,85.33,210.44,0,0,0,0,421,1
13.63,46.29,5.83,212.73,0,1,0,1,100,0
20.58,12.83,77.79,166.19,2,0,1,0,909,0
37.51,36.5,97.33,384.75,0,0,0,0,983,0
76.04,95.46,35.84,76.19,5,1,1,1,1091,1
47.99,31.73,70.27,360.05,0,0,0,0,663,0
86.33,93.39,53.76,449.91,6,4,0,1,445,1
23.92,82.22,77.44,499.0,1,0,1,0,252,1
50.38,90.28,19.71,374.82,1,3,1,0,248,1
26.6,10.08,51.12,186.92,1,0,0,0,1415,0
46.48,91.88,74.39,489.13,0,2,0,0,599,1
91.8,26.32,75.23,353.04,3,2,0,1,816,1
23.64,41.86,51.25,133.68,5,1,1,0,650,1
83.27,64.22,12.61,399.11,0,1,1,0,1449,1
94.15,72.47,18.03,497.66,6,2,1,1,870,1
17.56,25.8,14.56,19.05,0,1,0,0,681,0
20.18,92.74,17.46,198.75,2,1,0,0,1494,1
37.19,43.28,82.57,118.88,2,2,1,0,1642,1
80.36,45.35,39.78,375.06,2,4,0,1,1728,1
31.05,41.89,58.29,235.33,0,1,0,0,896,0
27.82,55.14,46.47,400.93,0,0,0,0,1858,0
47.46,18.5,12.96,285.11,0,0,0,0,417,1
9.07,54.36,33.77,244.83,1,0,0,0,897,0
85.75,76.91,3.99,330.49,5,3,0,1,583,1
22.74,7.77,10.26,387.96,0,0,0,0,1047,0
48.37,7.57,50.21,399.72,0,4,0,0,853,0
27.78,62.74,75.61,67.39,5,0,1,1,860,0
27.5,2.44,19.07,380.22,0,0,1,0,896,0
53.67,57.63,48.27,217.76,2,2,0,0,1164,0
33.86,27.13,35.3,438.77,0,0,0,0,1688,0
97.14,96.57,48.01,365.66,5,3,1,0,825,1
88.04,89.44,70.25,147.05,5,3,1,1,748,1
98.02,76.83,93.72,306.09,8,5,1,1,1797,1
69.95,92.22,27.62,437.73,0,1,0,0,1087,1
71.45,65.72,19.37,152.17,1,2,0,0,1799,0
77.95,99.38,95.89,452.01,8,2,0,1,426,1
79.28,96.88,16.36,100.86,5,1,1,0,218,1
53.44,44.94,97.27,50.2,0,0,0,0,210,1
87.88,83.87,34.4,286.45,4,3,1,0,300,1
0.43,41.91,19.98,350.63,0,0,0,0,590,1
5.32,8.62,27.44,393.79,2,0,0,0,1805,0
0.81,6.81,40.91,472.34,0,0,0,0,88,0
18.23,40.17,37.14,271.59,2,0,0,0,1314,0
84.9,91.03,24.53,367.0,5,2,1,1,862,1
28.01,68.42,61.55,442.5,0,0,0,1,92,1
31.86,50.37,94.8,208.53,0,0,0,1,1962,0
46.7,6.38,82.17,309.77,0,0,0,1,1041,0
15.76,63.43,50.77,213.79,1,1,0,0,973,1
81.05,87.11,74.62,139.41,2,3,0,0,1256,1
79.22,90.73,28.28,81.11,5,2,0,0,208,1
82.65,41.41,65.34,434.17,2,1,1,0,378,1
82.48,69.64,12.44,316.2,1,5,0,0,1223,1
88.5,95.88,39.13,376.46,2,2,1,1,1969,1
82.09,83.29,73.88,164.81,5,2,1,1,1328,1
18.25,10.4,45.3,294.71,3,0,0,0,1592,0
99.82,91.25,22.53,407.31,4,1,1,1,749,1
49.02,48.84,4.16,328.74,0,2,0,1,1824,0
79.16,49.48,43.41,315.07,2,0,1,0,1843,1
77.69,91.67,55.69,356.28,2,5,1,1,1263,1
7.43,41.2,36.03,27.92,0,0,0,0,358,0
45.35,85.25,53.81,104.32,3,1,0,0,951,1
73.78,90.83,35.28,84.31,3,1,0,0,1990,1
40.44,42.64,60.67,39.79,4,0,1,1,750,0
83.19,30.41,51.58,221.66,1,3,1,1,1295,1
20.87,6.55,76.42,274.59,5,0,0,0,1307,1
95.74,78.99,71.55,39.11,0,0,0,0,1652,0
27.48,5.7,1.65,186.5,0,0,0,0,1374,0
40.42,21.62,8.3,319.5,0,0,0,0,1966,0
15.06,8.53,63.51,33.97,0,0,0,0,1324,0
4.66,26.85,56.31,88.58,2,0,0,0,234,0
83.14,95.33,6.27,433.35,5,2,1,1,1950,1
24.95,38.11,57.82,257.98,0,1,0,0,1330,1
90.6,75.56,92.37,327.78,8,4,0,1,1445,1
23.88,30.62,9.87,210.82,0,0,0,0,254,0
89.69,79.7,93.33,232.12,7,4,1,1,712,1
53.1,48.06,48.38,181.94,2,0,0,0,880,0
75.77,93.59,54.25,21.67,8,2,0,1,1748,1
76.87,81.11,87.88,407.03,4,3,0,1,1477,1
73.6,3.63,65.42,498.88,0,0,0,0,587,0
25.0,1.99,81.89,254.08,0,1,0,0,792,0
79.36,71.01,1.76,386.37,7,1,0,1,1695,1
41.24,18.79,42.03,15.67,0,3,0,0,1616,0
74.27,19.84,28.76,21.67,0,1,0,0,1124,0
26.12,63.95,95.92,358.64,0,0,0,0,937,0
77.85,76.17,93.27,333.26,0,1,0,0,1649,0
92.9,14.15,80.69,14.61,0,1,0,1,1067,0
62.01,43.72,3.9,372.17,1,0,0,0,332,0
77.83,90.82,98.84,178.53,8,3,1,1,1546,1
35.21,57.61,19.2,419.34,1,0,0,0,1104,0
93.23,79.11,62.38,6.3,8,4,1,1,1099,1
24.41,43.35,71.55,464.0,0,1,0,0,396,0
50.15,54.85,99.87,373.31,0,0,0,0,1285,1
97.56,8.08,60.34,19.31,0,3,1,0,1983,1
17.23,4.09,29.08,92.4,1,0,0,1,1419,0
81.87,76.32,95.71,297.79,6,2,1,1,922,1
98.83,28.68,10.91,289.27,1,3,1,0,1160,1
54.69,57.89,66.89,209.07,0,1,0,0,1875,1
40.5,32.96,23.63,21.0,2,0,1,0,1218,0
47.87,56.78,53.56,450.84,1,0,0,0,1351,0
83.38,82.71,38.51,276.95,6,4,0,1,230,1
43.49,67.5,48.38,477.44,1,1,0,0,331,0
7.47,45.36,26.92,81.97,1,0,0,0,876,0
81.72,84.12,71.57,330.93,3,3,1,1,163,1
90.86,40.55,98.7,401.39,2,0,0,0,1249,1
15.69,36.19,63.79,204.43,0,0,0,0,932,0
73.48,23.93,46.97,472.78,6,0,1,0,1421,1
79.53,4.86,80.25,102.95,1,0,0,0,520,0
29.72,30.11,61.49,347.22,0,0,0,0,467,0
52.45,4.13,17.16,398.96,2,1,0,0,1063,0
25.12,75.98,59.19,181.68,0,1,0,0,1621,0
3.81,12.08,1.67,39.6,0,0,0,0,1687,0
15.67,0.33,69.12,275.7,0,0,0,0,1927,0
99.94,75.56,10.28,341.76,3,5,1,1,709,1
95.9,84.08,75.81,190.42,4,3,1,1,1112,1
30.41,53.7,75.83,307.5,0,3,0,0,891,0
18.37,37.12,25.91,305.87,0,0,0,0,1998,0
37.98,3.7,84.07,259.68,1,1,0,1,198,1
97.62,32.62,50.56,243.69,0,1,0,0,1751,0
87.57,93.45,35.26,261.91,5,5,1,1,1148,1
7.79,87.19,62.12,410.38,0,2,1,0,1758,0
88.39,78.58,14.02,440.65,3,2,1,0,365,1
58.41,62.5,59.72,426.86,1,0,0,0,98,0
83.94,85.74,57.59,141.14,5,2,1,0,1811,1
8.41,28.64,34.16,391.44,1,0,0,0,199,0
12.32,14.44,54.13,488.89,1,0,0,0,1936,0
91.7,87.34,7.71,346.01,2,0,0,0,1376,1
82.8,81.99,56.13,337.32,5,3,0,1,321,1
94.71,87.98,26.26,222.41,6,4,1,0,1660,1
85.42,42.12,16.96,184.36,3,1,1,1,486,1
88.49,83.42,47.38,182.99,6,3,1,0,1016,1
37.75,26.91,87.85,280.62,3,1,0,1,1274,1
7.17,57.49,25.19,92.14,0,0,0,0,564,0
21.95,42.2,62.58,251.03,0,0,0,0,1226,0
94.18,85.62,56.62,236.03,3,2,1,1,120,1
79.82,31.9,85.86,98.09,0,0,1,1,1580,1
67.02,70.62,24.46,18.14,4,1,0,0,1245,1
4.25,97.67,85.11,149.55,0,3,0,0,1455,0
79.64,70.75,81.3,283.62,7,2,1,1,292,1
63.26,26.64,75.01,384.06,2,0,1,0,1405,0
96.15,96.98,93.36,469.42,2,4,0,0,1163,1
90.11,80.25,30.29,334.84,6,2,1,1,659,1
68.15,28.41,78.04,400.15,0,1,1,0,1050,0
92.21,79.49,91.01,473.06,6,1,1,1,1981,1
50.25,99.31,65.38,281.04,5,1,0,0,901,0
24.6,23.93,45.26,435.23,2,0,0,0,1909,0
77.65,75.32,6.73,446.25,7,3,0,0,818,1
25.16,96.33,56.47,340.36,0,0,0,1,83,1
84.18,10.31,96.45,84.41,0,2,0,0,252,0
73.06,5.13,44.81,130.92,2,1,0,1,1867,0
96.29,91.29,9.66,451.0,5,4,1,0,1599,1
92.98,84.52,84.58,36.4,4,3,1,1,871,1
17.49,45.48,12.47,455.26,3,0,0,1,1221,1
40.16,30.29,62.86,90.03,3,0,0,1,1899,0
61.64,51.86,59.55,215.73,1,0,0,0,1971,0
31.9,35.57,34.03,95.13,1,0,0,0,1666,0
54.21,52.84,44.92,463.93,1,0,0,0,847,0
36.99,52.91,38.47,325.12,3,0,0,1,1805,0
83.2,87.42,52.88,94.58,4,5,1,1,1897,1
3.97,26.5,46.68,317.87,0,2,0,0,882,0
93.53,70.43,65.22,202.91,6,5,1,1,1493,1
14.91,34.15,15.73,84.55,0,0,0,0,996,0
7.91,21.74,50.86,445.03,0,0,0,0,1661,0
86.64,81.48,39.49,89.41,2,2,0,1,722,1
98.66,68.01,40.11,235.3,0,1,0,0,804,1
56.61,82.67,24.59,188.83,0,1,0,0,597,0
97.38,76.91,40.89,142.24,0,0,0,1,268,0
78.37,66.9,85.94,351.96,2,0,0,1,1869,0
60.75,45.32,13.38,347.98,5,0,1,0,1467,0
7.16,52.17,78.09,7.28,0,0,0,0,308,0
28.74,10.22,1.83,426.03,0,0,0,0,1417,0
70.69,89.21,90.16,424.52,0,1,0,0,31,1
80.81,86.37,41.73,461.59,0,3,0,1,1244,1
78.97,1.32,9.08,16.97,0,0,1,0,606,1
44.51,9.73,50.06,130.12,0,0,0,0,761,0
47.5,39.0,65.88,139.21,1,0,0,0,1383,0
91.35,98.28,98.79,454.55,4,3,0,1,1595,1
99.62,33.72,79.72,160.81,6,2,0,1,508,1
76.03,79.18,50.22,80.62,7,3,1,1,1358,1
76.25,76.64,77.48,453.05,4,4,1,0,202,1
83.96,98.4,81.51,172.4,8,2,1,1,1032,1
32.91,14.76,30.64,209.33,0,0,0,0,1908,0
87.05,71.21,6.86,345.61,4,5,1,1,1396,1
94.32,75.44,9.7,63.95,4,3,1,1,1002,1
22.37,17.5,46.45,16.88,0,0,1,0,696,0
83.34,84.87,68.72,314.89,3,5,1,0,1036,1
98.81,82.33,64.37,352.88,8,4,1,0,696,1
24.45,49.02,75.16,31.21,0,0,0,1,259,0
30.6,46.7,34.69,340.6,0,5,0,1,1318,0
6.18,30.53,54.72,125.07,0,0,0,0,1385,0
58.01,44.7,64.66,411.83,0,0,0,0,1673,0
78.98,99.95,59.38,195.79,4,1,1,1,1933,1
93.25,39.85,41.79,222.99,0,0,0,0,57,0
87.24,62.29,78.01,96.63,3,0,0,0,1776,0
37.21,21.91,79.7,317.2,1,0,1,1,1051,1
43.97,58.27,83.21,322.46,0,0,0,0,1111,0
75.08,81.29,5.17,186.46,4,4,1,1,934,1
89.28,77.58,33.4,54.42,7,3,0,1,552,1
49.71,0.15,69.97,389.84,0,1,0,0,1378,0
26.12,10.88,59.59,130.82,0,0,1,1,434,1
92.03,63.07,56.81,48.1,0,2,0,0,1992,1
72.15,58.35,6.2,215.15,1,2,0,1,1698,1
47.05,67.79,4.43,309.74,5,1,0,0,279,1
7.55,82.99,90.11,445.28,3,1,1,0,1359,1
27.61,54.33,81.68,417.81,0,0,0,0,319,0
83.6,29.0,9.72,44.94,0,2,0,0,958,1
88.89,83.68,34.23,406.83,2,4,1,1,932,1
87.87,85.63,87.34,253.63,3,2,1,1,1404,1
39.52,71.69,87.5,87.85,0,1,0,0,1104,0
84.36,77.32,90.79,329.74,5,5,1,0,1312,1
97.28,92.77,13.5,194.84,3,1,0,1,1428,1
20.91,22.48,24.65,486.96,0,0,0,0,34,0
81.43,79.16,22.54,217.15,0,2,0,0,1901,0
95.3,37.57,58.97,126.65,0,0,1,0,1843,1
27.71,60.07,1.39,233.49,0,0,0,0,395,0
34.32,94.77,99.2,23.12,1,1,0,1,1509,1
91.67,98.35,94.39,141.79,6,2,1,1,1276,1
79.68,47.96,24.94,58.72,2,1,0,0,658,0
46.82,81.59,22.76,261.42,5,3,1,0,468,1
6.81,92.51,77.99,74.43,1,0,0,0,741,0
80.1,87.43,19.12,331.82,4,2,1,0,842,1
94.42,91.29,53.21,334.0,4,4,1,1,744,1
40.08,77.65,5.29,253.58,0,1,0,1,1673,0
81.9,83.03,75.55,188.16,6,2,1,0,1168,1
93.81,82.17,73.19,483.56,8,3,1,1,602,1
77.04,76.06,85.63,309.74,8,3,1,1,1774,1
97.62,87.52,21.4,208.02,6,4,1,1,798,1
45.38,90.07,17.93,147.61,2,0,0,0,1343,0
78.7,80.49,4.08,178.9,3,2,1,1,1776,1
93.53,90.42,68.73,26.82,6,1,1,1,529,1
0.06,31.75,41.57,61.23,0,1,0,0,18,0
20.44,30.34,13.08,425.45,4,4,1,0,525,1
10.0,47.6,35.09,278.81,0,0,0,0,1583,0
30.2,53.67,51.88,466.17,0,0,0,0,1255,0
29.31,91.32,97.2,37.99,2,0,0,0,1563,1
0.88,44.18,46.26,202.06,4,0,1,0,1303,0
80.38,72.51,99.36,47.6,2,4,0,1,380,1
41.89,72.9,37.42,206.9,2,0,0,0,402,0
57.25,66.68,24.26,493.72,0,0,0,0,18,0
80.66,97.96,84.78,175.7,3,4,0,0,1784,1
39.1,43.02,46.11,258.14,0,1,0,1,1579,0
26.18,85.21,42.07,334.33,0,0,0,0,167,1
89.05,96.35,83.2,297.35,8,5,1,1,1159,1
78.88,70.24,66.17,307.51,7,3,1,1,983,1
60.83,28.55,55.08,246.7,1,1,0,0,233,1
73.46,62.88,58.18,269.35,1,1,0,0,1957,1
82.87,82.49,42.92,432.52,0,0,0,0,168,0
84.82,36.43,8.61,277.61,0,1,0,0,527,1
13.63,33.76,97.48,49.74,0,0,0,0,1051,0
21.17,82.12,69.99,402.13,2,2,0,0,1912,0
79.4,82.02,93.62,330.46,3,5,0,0,859,0
95.05,91.26,91.17,446.49,6,2,0,0,809,1
14.24,59.07,85.6,96.01,3,4,0,0,1767,1
5.82,13.85,3.91,273.84,0,0,0,0,274,0
6.25,20.26,98.91,276.21,1,0,0,0,1520,1
73.2,31.57,60.06,73.18,0,0,0,0,18,0
80.76,89.08,78.95,10.37,5,3,0,0,791,1
94.46,79.97,73.13,228.34,4,4,1,0,1703,1
66.18,90.03,52.62,427.72,1,0,0,0,517,1
1.45,99.35,13.54,499.36,0,0,0,0,499,1
83.26,79.84,73.55,111.16,6,3,0,1,1480,1
88.66,97.46,49.75,307.73,8,5,1,0,1359,1
78.62,41.37,55.43,394.33,1,0,0,0,822,0
84.46,83.33,74.49,47.17,2,3,1,1,930,1
62.34,32.06,82.92,365.12,5,3,0,1,15,1
11.75,37.97,70.46,136.56,0,3,1,0,1646,0
84.66,74.29,31.97,469.89,2,4,1,0,1758,1
88.06,91.15,56.08,140.44,6,3,0,0,1891,1
75.05,20.88,74.17,346.0,0,0,0,0,1263,0
58.89,49.06,16.65,148.95,2,0,0,0,339,0
29.75,15.57,32.65,441.53,0,0,0,0,385,0
5.19,33.43,58.22,174.24,0,0,1,0,607,0
0.19,56.03,25.81,451.75,6,0,0,0,540,0
83.38,95.97,94.65,186.41,2,3,1,1,65,1
35.66,62.78,53.2,414.61,0,0,0,0,653,0
97.63,96.67,57.78,301.84,5,3,1,1,140,1
17.3,45.84,14.78,304.4,2,0,0,0,1474,1
84.97,83.26,39.03,35.97,4,2,1,1,123,1
36.76,45.36,99.39,190.7,2,0,0,0,719,0
78.05,95.76,14.53,50.32,0,2,0,0,571,1
96.21,89.25,95.45,419.86,6,1,1,1,987,1
72.89,42.71,12.86,266.21,2,0,0,0,470,0
28.24,1.3,90.82,452.71,2,0,0,0,1027,0
11.41,19.42,93.16,255.09,0,1,0,1,8,0
9.78,86.81,92.03,369.27,1,0,0,1,1045,1
95.16,93.06,57.86,286.05,7,3,1,1,1749,1
91.93,97.38,77.16,356.58,6,2,1,1,1792,1
21.98,57.5,43.71,446.12,0,0,0,0,952,0
69.07,20.48,50.56,32.63,1,0,1,0,534,0
77.69,83.49,84.68,37.37,3,3,1,0,658,1
14.29,0.26,17.32,411.39,0,0,0,0,955,0
56.75,5.36,28.29,171.57,0,0,0,0,320,0
34.04,55.08,13.35,178.05,0,4,0,0,1692,0
90.17,96.12,93.78,208.18,7,4,1,1,559,1
78.77,78.58,54.09,424.69,3,3,1,1,914,1
42.02,54.1,10.19,487.66,0,2,0,0,1121,0
44.18,29.21,23.24,100.8,1,0,0,0,1827,0
62.83,33.73,93.54,417.7,5,1,0,0,150,0
5.89,25.05,46.7,112.83,0,1,0,0,144,1
31.23,94.12,97.67,58.12,2,1,0,0,1464,1
75.99,91.65,89.46,186.04,4,3,1,1,98,1
98.77,79.59,31.8,210.66,4,2,1,1,26,1
93.43,96.78,22.89,128.97,2,1,0,0,477,1
12.4,35.46,49.21,122.14,0,0,0,0,883,1
94.16,89.43,99.7,323.89,3,1,1,0,1558,1
9.27,40.74,13.21,20.94,0,0,0,0,251,0
86.7,7.34,81.43,65.95,8,2,1,0,618,1
60.83,14.17,3.0,348.72,1,0,1,0,503,1
88.75,74.83,50.6,415.18,6,4,0,1,73,1
89.53,21.98,44.29,353.32,0,0,0,0,772,0
11.38,56.85,0.87,497.02,4,4,0,0,882,1
10.39,69.18,21.96,397.61,0,2,0,0,1826,1
33.89,34.31,74.74,434.94,0,0,0,0,971,0
83.41,86.72,94.89,399.2,3,2,1,0,547,1
83.5,91.51,17.76,47.09,6,2,0,0,1275,1
39.18,46.44,35.24,351.52,2,1,1,0,361,1
29.06,61.43,2.85,363.59,0,1,0,0,709,1
70.55,81.93,26.1,9.96,1,4,0,0,25,0
76.13,78.32,75.21,211.57,4,1,1,1,1997,1
39.58,30.53,22.37,108.45,0,0,0,0,746,0
50.66,50.86,57.13,430.76,0,0,0,0,128,0
47.4,17.04,89.8,314.86,0,0,0,0,1842,0
66.87,50.36,73.4,37.72,1,1,0,0,1140,0
2.29,77.3,2.65,148.0,1,0,1,1,1099,0
61.3,7.48,60.22,133.16,0,0,0,1,880,0
47.66,23.02,14.21,271.03,0,0,0,0,232,0
50.01,27.75,94.34,288.26,0,4,0,0,1888,0
30.07,52.58,64.77,247.75,0,0,0,0,1454,0
25.11,27.59,96.19,360.89,0,2,0,0,481,1
79.92,80.26,69.41,307.19,7,4,1,0,1891,1
89.15,96.69,52.79,279.91,5,4,1,0,654,1
65.74,76.2,22.92,117.23,3,0,1,0,1556,0
45.54,15.23,45.22,154.38,0,2,0,0,1395,0
95.49,73.28,75.34,391.76,5,4,0,1,1128,1
16.8,96.29,59.35,199.46,0,4,0,0,166,0
78.42,75.06,92.43,475.43,5,2,1,1,1449,1
0.21,61.4,70.43,147.06,0,0,1,0,1003,0
81.38,91.7,82.22,90.44,4,3,1,1,758,1
89.51,55.15,99.45,152.52,0,2,0,0,1369,0
15.65,32.24,29.48,499.99,1,1,0,0,1419,0
92.66,22.71,75.48,198.0,2,0,0,0,1024,0
84.99,93.35,18.8,12.78,4,4,1,1,1570,1
98.46,82.89,23.26,12.74,4,2,0,0,1066,1
28.19,88.12,27.16,274.5,0,1,0,0,1756,0
19.57,54.63,52.03,474.32,1,0,0,0,1473,0
91.56,71.43,26.98,344.17,6,3,0,1,957,1
97.19,77.06,59.99,346.88,7,1,0,0,789,0
98.47,84.95,20.81,27.75,4,3,1,0,1827,1
66.24,42.62,51.15,316.34,1,0,0,0,600,0
30.98,42.33,90.37,118.83,2,0,0,1,81,0
23.05,21.72,46.32,474.28,0,0,1,0,179,1
66.97,15.43,94.03,381.41,0,1,0,0,486,0
16.65,36.4,94.23,405.48,0,1,0,0,1689,0
88.25,25.85,0.07,126.41,1,1,0,0,1905,1
98.26,96.84,37.34,192.31,8,4,1,1,817,1
90.02,76.85,33.91,455.5,7,4,1,1,1938,1
7.45,43.43,53.86,332.19,0,0,1,1,1563,1
31.13,43.59,85.21,362.7,0,2,0,0,698,1
75.33,88.53,74.31,253.4,5,2,0,1,15,1
28.29,31.71,28.46,23.63,0,2,0,0,140,1
83.23,71.87,19.07,316.37,7,4,0,0,772,1
84.28,12.42,37.36,419.14,3,0,0,0,864,0
51.01,5.48,96.66,222.49,4,0,0,0,1620,0
93.96,79.48,87.39,44.83,5,5,0,1,1122,1
44.52,62.4,94.78,320.06,1,1,1,0,825,1
89.39,70.87,84.42,387.84,4,1,1,1,1747,1
99.79,80.15,55.46,88.04,5,2,1,1,1344,1
33.33,76.15,93.32,173.92,1,0,1,1,1280,0
47.55,20.89,8.26,40.76,0,0,0,0,1877,0
21.03,50.23,95.58,7.47,0,0,0,0,741,0
90.5,79.57,4.83,384.92,5,2,1,1,1518,1
89.94,95.88,91.85,268.77,0,0,0,0,1842,1
76.27,96.91,12.5,107.1,0,2,1,1,966,1
86.23,98.8,21.17,304.82,3,3,0,1,799,1
77.28,75.47,16.6,347.47,5,4,1,0,1433,1
80.59,88.06,16.05,85.47,4,4,1,0,1426,1
